"안전비상벨관리번호","설치위치","소재지도로명주소","소재지지번주소","위도","경도","관리기관명","관리기관전화번호"
"신길5-그린파킹-09","가로변","서울특별시 영등포구 도림로63다길 5","서울특별시 영등포구 신길동 410-2",37.49985663,126.9030437,"서울특별시 영등포구청","02-2670-4068"
"신길5-그린파킹-10","가로변","서울특별시 영등포구 가마산로56길 18,사거리앞","서울특별시 영등포구 신길동 355-60 사거리앞",37.50228,126.9031255,"서울특별시 영등포구청","02-2670-4068"
"신길5-방범-01","가로변","서울특별시 영등포구 도림로63나길 3,사거리앞","서울특별시 영등포구 신길동 410-35 사거리앞",37.4990226,126.9025465,"서울특별시 영등포구청","02-2670-4068"
"신길5-방범-02","가로변","서울특별시 영등포구 도림로81길 6-21","서울특별시 영등포구 신길동 402-28",37.50125897,126.903314,"서울특별시 영등포구청","02-2670-4068"
"신길5-방범-03","가로변","서울특별시 영등포구 신길로13가길 5-3","서울특별시 영등포구 신길동 440-30 삼거리앞",37.4977629,126.9064034,"서울특별시 영등포구청","02-2670-4068"
"신길5-방범-04","가로변","서울특별시 영등포구 신길로17길 4","서울특별시 영등포구 신길동 447-4 사거리앞",37.4982015,126.9077507,"서울특별시 영등포구청","02-2670-4068"
"신길5-방범-05","가로변","서울특별시 영등포구 도림로61가길 24-7","서울특별시 영등포구 신길동 409-17",37.4993633,126.9019763,"서울특별시 영등포구청","02-2670-4068"
"신길5-방범-06","가로변","서울특별시 영등포구 도림로85길 17-1","서울특별시 영등포구 신길동 388-15",37.50215649,126.9019908,"서울특별시 영등포구청","02-2670-4068"
"신길5-방범-07","가로변","서울특별시 영등포구 도림로63라길 3-1,사거리앞","서울특별시 영등포구 신길동 407-33 사거리앞",37.4997706,126.9021546,"서울특별시 영등포구청","02-2670-4068"
"신길5-방범-08","가로변","서울특별시 영등포구 신길로13길 28","서울특별시 영등포구 신길동 436-21",37.4976616,126.9051469,"서울특별시 영등포구청","02-2670-4068"
"신길5-방범-09","가로변","서울특별시 영등포구 도림로61가길 10","서울특별시 영등포구 신길동 411-19",37.4980922,126.9028566,"서울특별시 영등포구청","02-2670-4068"
"신길5-방범-10","가로변","서울특별시 영등포구 도림로69길 8,삼거리앞","서울특별시 영등포구 신길동 420-135 삼거리앞",37.500219938,126.90470137,"서울특별시 영등포구청","02-2670-4068"
"신길5-방범-11","가로변","서울특별시 영등포구 대방천로 152,대로변앞","서울특별시 영등포구 신길동 444-32 대로변앞",37.499172,126.9076585,"서울특별시 영등포구청","02-2670-4068"
"신길5-방범-12","가로변","서울특별시 영등포구 대방천로8길 4-1","서울특별시 영등포구 신길동 433-37",37.49910266,126.905551,"서울특별시 영등포구청","02-2670-4068"
"신길5-방범-13","가로변","서울특별시 영등포구 도림로75길 8","서울특별시 영등포구 신길동 420-108",37.50061565,126.9045444,"서울특별시 영등포구청","02-2670-4068"
"신길5-방범-14","가로변","서울특별시 영등포구 도림로63가길 8","서울특별시 영등포구 신길동 415-10",37.49870284,126.9038506,"서울특별시 영등포구청","02-2670-4068"
"신길5-방범-15","가로변","서울특별시 영등포구 도림로65길 5-2,삼거리앞","서울특별시 영등포구 신길동 417-37 삼거리앞",37.49915717,126.9041125,"서울특별시 영등포구청","02-2670-4068"
"신길5-방범-16","가로변","서울특별시 영등포구 대방천로8길 16-4,삼거리앞","서울특별시 영등포구 신길동 442-31 삼거리앞",37.49865826,126.9065983,"서울특별시 영등포구청","02-2670-4068"
"신길5-방범-17","가로변","서울특별시 영등포구 대방천로6다길 11","서울특별시 영등포구 신길동 417-72 전주옆",37.4990871,126.9038058,"서울특별시 영등포구청","02-2670-4068"
"신길5-방범-18","가로변","서울특별시 영등포구 대방천로8길 12","서울특별시 영등포구 신길동 442-49",37.4988623,126.9062234,"서울특별시 영등포구청","02-2670-4068"
"신길5-방범-19","가로변","서울특별시 영등포구 도림로 264-12,삼거리앞","서울특별시 영등포구 신길동 421-3 삼거리앞",37.50106,126.9059436,"서울특별시 영등포구청","02-2670-4068"
"신길5-방범-20","가로변","서울특별시 영등포구 신길로23마길 2,삼거리앞","서울특별시 영등포구 신길동 336-196 삼거리앞",37.50331017,126.906667,"서울특별시 영등포구청","02-2670-4068"
"신길5-방범-21","가로변","서울특별시 영등포구 대방천로6가길 14-1","서울특별시 영등포구 신길동 417-91",37.4997015,126.9041245,"서울특별시 영등포구청","02-2670-4068"
"신길5-방범-22","가로변","서울특별시 영등포구 도림로63길 11-9","서울특별시 영등포구 신길동 410-123",37.49845544,126.9030058,"서울특별시 영등포구청","02-2670-4068"
"신길5-방범-23","가로변","서울특별시 영등포구 도림로61가길 2-1","서울특별시 영등포구 신길동 412-16",37.49767349,126.9034287,"서울특별시 영등포구청","02-2670-4068"
"신길5-방범-24","가로변","서울특별시 영등포구 도림로 231-6","서울특별시 영등포구 신길동 417-19",37.49928998,126.9046308,"서울특별시 영등포구청","02-2670-4068"
"신길5-방범-25","가로변","서울특별시 영등포구 도림로 268-2","서울특별시 영등포구 신길동 342-337",37.5019957,126.9050116,"서울특별시 영등포구청","02-2670-4068"
"신길5-방범-26","가로변","서울특별시 영등포구 신길로23다길 11","서울특별시 영등포구 신길동 340-8",37.5015740418,126.9079254,"서울특별시 영등포구청","02-2670-4068"
"신길5-방범-27","가로변","서울특별시 영등포구 신길로13길 24-7","서울특별시 영등포구 신길동 438-12",37.4979625,126.9054534,"서울특별시 영등포구청","02-2670-4068"
"신길5-방범-28","가로변","서울특별시 영등포구 도림로 218-8","서울특별시 영등포구 도림로 218-8",37.4977334,126.9046233,"서울특별시 영등포구청","02-2670-4068"
"신길5-방범-29","가로변","서울특별시 영등포구 도림로86길 4","서울특별시 영등포구 도림로86길 4",37.5030603,126.9042881,"서울특별시 영등포구청","02-2670-4068"
"신길5-어린이교통-01","가로변","서울특별시 영등포구 신길로13길 21,구립 신길5동 어린이집 근처","서울특별시 영등포구 대림동 906-50",37.4974657,126.9058205,"서울특별시 영등포구청","02-2670-4068"
"신길5-어린이교통-02","가로변","서울특별시 영등포구 신길로 107-1,성미유치원앞","서울특별시 영등포구 신길동 253-248 성미유치원앞",37.5019540355,126.9100145147,"서울특별시 영등포구청","02-2670-4068"
"신길5-어린이안전-01","가로변","서울특별시 영등포구 도림로80길 3,삼거리앞","서울특별시 영등포구 신길동 337-138 영복교회 주차장 삼거리앞",37.5018427,126.9051303,"서울특별시 영등포구청","02-2670-4068"
"신길5-어린이안전-02","가로변","서울특별시 영등포구 도림로80길 3,삼거리앞","서울특별시 영등포구 신길동 342-145 삼거리앞",37.50184807,126.9051303,"서울특별시 영등포구청","02-2670-4068"
"신길5-주정차-02","가로변","서울특별시 영등포구 가마산로 394,근처 사거리 코너 부근","서울특별시 영등포구 신길동 379-5 사거리 코너 부근",37.50296796,126.9010002,"서울특별시 영등포구청","02-2670-4068"
"신길5-주정차-03","가로변","서울특별시 영등포구 도림로 223","서울특별시 영등포구 신길동 414-24",37.49846758,126.9043211,"서울특별시 영등포구청","02-2670-4068"
"신길5-주정차-04","가로변","서울특별시 영등포구 신풍로 13","서울특별시 영등포구 신길동 425-1",37.5003226,126.9074608,"서울특별시 영등포구청","02-2670-4068"
"신길5-주정차-05","가로변","서울특별시 영등포구 도림로69길 25,대로변앞 사거리","서울특별시 영등포구 신길동 410-6",37.5009288,126.9030809,"서울특별시 영등포구청","02-2670-4068"
"신길6-공원-01","가로변","서울특별시 영등포구 신풍로 지하27,신풍역소공원1","서울특별시 영등포구 신길6동 3599 신풍역소공원1",37.50023604,126.9096441,"서울특별시 영등포구청","02-2670-4068"
"신길6-무단투기-03","가로변","서울특별시 영등포구 대방천로 165","서울특별시 영등포구 신길동 3741-11",37.4994307342,126.9093818,"서울특별시 영등포구청","02-2670-4068"
"신길6-방범-01","가로변","서울특별시 영등포구 신풍로25가길 11,사거리앞","서울특별시 영등포구 신길동 619-1 사거리앞",37.5007549,126.9186996,"서울특별시 영등포구청","02-2670-4068"
"신길6-방범-02","가로변","서울특별시 영등포구 신풍로25가길19-6","서울특별시 영등포구 신풍로25가길19-6",37.50061447,126.9177998,"서울특별시 영등포구청","02-2670-4068"
"신길6-방범-03","가로변","서울특별시 영등포구 대방천로14길 18,영신고교 출입문 근처 사거리앞","서울특별시 영등포구 신길동 4656-2 영신고교 출입문 근처 사거리앞",37.4977349,126.9098123,"서울특별시 영등포구청","02-2670-4068"
"신길6-방범-04","가로변","서울특별시 영등포구 신풍로19가길 11","서울특별시 영등포구 신길동 1571",37.5012577,126.9173272,"서울특별시 영등포구청","02-2670-4068"
"신길6-방범-05","가로변","서울특별시 영등포구 신풍로12나길 16,사거리앞","서울특별시 영등포구 신길동 3946 서거리앞",37.499072,126.914795,"서울특별시 영등포구청","02-2670-4068"
"신길6-방범-06","가로변","서울특별시 영등포구 신길로16길 3","서울특별시 영등포구 신길동 4619",37.4979723,126.9085864,"서울특별시 영등포구청","02-2670-4068"
"신길6-방범-07","가로변","서울특별시 영등포구 여의대방로23길 15,사거리앞","서울특별시 영등포구 신길동 4273-2 사거리앞",37.4982342,126.9182462,"서울특별시 영등포구청","02-2670-4068"
"신길6-방범-08","가로변","서울특별시 영등포구 여의대방로13길 6","서울특별시 영등포구 신길동 4354",37.4974912,126.9164192,"서울특별시 영등포구청","02-2670-4068"
"신길6-방범-09","가로변","서울특별시 영등포구 신풍로10길 3-1,사거리앞","서울특별시 영등포구 신길동 3747 사거리앞",37.49962346,126.9117136,"서울특별시 영등포구청","02-2670-4068"
"신길6-방범-10","가로변","서울특별시 영등포구 대방천로14길34, 자율방범대 인근 삼거리잎","서울특별시 영등포구 신길6동 4944",37.4958726,126.9102137,"서울특별시 영등포구청","02-2670-4068"
"신길6-방범-11","가로변","서울특별시 영등포구 신풍로6길7-1","서울특별시 영등포구 신길6동 3683",37.49974533,126.909744,"서울특별시 영등포구청","02-2670-4068"
"신길6-방범-12","가로변","서울특별시 영등포구 신길로28길 6","서울특별시 영등포구 신길6동 3500 공영주차장앞",37.502688,126.9108894,"서울특별시 영등포구청","02-2670-4068"
"신길6-방범-13","가로변","서울특별시 영등포구 신풍로25길 6,사거리앞","서울특별시 영등포구 신길동 625-3 사거리앞",37.50043239,126.9199328,"서울특별시 영등포구청","02-2670-4068"
"신길6-방범-14","가로변","서울특별시 영등포구 신풍로30","서울특별시 영등포구 신길동 3668",37.4999335,126.9092251,"서울특별시 영등포구청","02-2670-4068"
"신길6-방범-15","가로변","서울특별시 영등포구 신길로10길 6,삼거리앞","서울특별시 영등포구 신길동 4694 삼거리앞",37.4962279,126.9089793,"서울특별시 영등포구청","02-2670-4068"
"신길6-방범-16","가로변","서울특별시 영등포구 신풍로24길 6,사거리앞","서울특별시 영등포구 신길동 484 사거리앞",37.4992845,126.9184165,"서울특별시 영등포구청","02-2670-4068"
"신길6-방범-17","가로변","서울특별시 영등포구 신풍로 31-14","서울특별시 영등포구 신길동 3574-15",37.50045924,126.9105081,"서울특별시 영등포구청","02-2670-4068"
"신길6-방범-18","가로변","서울특별시 영등포구 대방천로 232-1","서울특별시 영등포구 신길동 4300-55",37.4982934,126.916748,"서울특별시 영등포구청","02-2670-4068"
